index,file_id,file_name,api,rank,operation,segment,offset,size,start,end,ost,consec,seq
0,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,0,2004877312,1048576,1706057891.3609,1706057891.3838,,False,False
1,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,1,3889168384,1048576,1706057891.3839,1706057891.3864,,True,False
2,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,2,3955228672,1048576,1706057891.3864,1706057891.3884,,True,False
3,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,3,4253024256,1048576,1706057891.3885,1706057891.3904,,True,False
4,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,4,2686451712,1048576,1706057891.3904,1706057891.3923,,False,False
5,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,5,2840592384,1048576,1706057891.3923,1706057891.3939,,True,False
6,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,6,398458880,1048576,1706057891.3939,1706057891.4558,,False,False
7,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,7,1933574144,1048576,1706057891.4558,1706057891.4584,,True,False
8,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,8,3373268992,1048576,1706057891.4584,1706057891.4606,,True,False
9,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,9,1297088512,1048576,1706057891.4606,1706057891.4631,,False,False
10,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,10,1226833920,1048576,1706057891.4631,1706057891.4661,,False,False
11,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,11,946864128,1048576,1706057891.4662,1706057891.469,,False,False
12,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,12,2339373056,1048576,1706057891.469,1706057891.5335,,True,False
13,9718142342633929125,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.58.11/ior-rnd1MB/file,POSIX,0,write,13,231735296,1048576,1706057891.5335,1706057891.5363,,False,False
